relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
4326736@11_4-4326736@11_25,4326736@11,D'Wayne Bates-Corey Chavous,,0.164,"{On,the,gridiron,"","",Bates,was,an,option,quarterback,-LRB-,and,free,safety,on,defense,-RRB-,and,was,a,teammate,of,former,NFL,strong,safety,Corey,Chavous,.}",4,1,25,2,2,"{people_between_bucket=0,NGRAM_1_[former],NGRAM_1_[teammate],NGRAM_1_[quarterback],NGRAM_1_[free],NGRAM_1_[strong]}","{-0.866341,0.276023,-0.233455,-0.227449,-0.200303,-0.171168}"
24903408@38_28-24903408@38_4,24903408@38,Hector Tyndale-John Tyndale,,0.3,"{A,relative,"","",Professor,John,Tyndale,of,England,"","",lectured,in,the,U.S.,and,devoted,the,proceeds,to,fund,for,the,promotion,of,science,education,and,named,General,Tyndale,as,one,of,the,trustees,.}",28,1,4,2,2,"{INV_NGRAM_1_[name],INV_NGRAM_1_[education],INV_NGRAM_1_[lecture],INV_NGRAM_1_[fund],INV_NGRAM_1_[promotion],INV_NGRAM_1_[science]}","{-0.545694,-0.179361,-0.0898275,-0.0814574,-0.0493413,0.0482584}"
15915@393_7-15915@393_31,15915@393,John Diefenbaker-Kennedy,,0.52,"{In,a,statement,to,the,Commons,"","",Diefenbaker,proposed,sending,representatives,of,neutral,nations,to,Cuba,to,verify,the,American,allegations,"","",which,Washington,took,to,mean,that,he,was,questioning,Kennedy,'s,word,.}",7,1,31,1,1,"{NGRAM_1_[american],people_between_bucket=0,NGRAM_1_[question],NGRAM_1_[propose],NGRAM_1_[mean],NGRAM_1_[representative]}","{0.980553,-0.866341,-0.225996,0.161317,-0.137574,0.0829801}"
18439174@3_0-18439174@3_16,18439174@3,Amanda Balon-Martin Charnin,,0.446,"{Amanda,initially,joined,the,30th,anniversary,cast,-LRB-,directed,by,Broadway,director,and,script,lyricist,"","",Martin,Charnin,-RRB-,as,the,youngest,orphan,"","",Molly,.}",0,1,16,2,2,"{people_between_bucket=0,NGRAM_1_[direct],NGRAM_1_[director],NGRAM_1_[join],NGRAM_1_[initially],NGRAM_1_[script]}","{-0.866341,0.502812,0.297853,-0.283171,0.203432,-0.141858}"
31586@311_27-31586@311_18,31586@311,Ty Cobb-Crawford,,0.584,"{Cobb,was,not,popular,with,his,teammates,"","",and,as,Cobb,became,the,biggest,star,in,baseball,"","",Crawford,was,unhappy,with,the,preferential,treatment,given,to,Cobb,.}",27,1,18,1,1,"{INV_NGRAM_1_[unhappy],INV_NGRAM_1_[give],INV_NGRAM_1_[treatment],""INV_BETW_D_[prep_to give vmod treatment prep_with unhappy nsubj]"",""INV_BETW_[prep_to give vmod treatment prep_with unhappy nsubj]"",""INV_NGRAM_2_[treatment give]""}","{0.215232,-0.0957644,0.0574948,0.0112404,0.0112404,0.0112404}"
3361801@141_5-3361801@141_17,3361801@141,Alan Dershowitz-Norman Finkelstein,,0.254,"{Shortly,after,the,publication,of,Dershowitz,'s,``,The,Case,for,Israel,'',-LRB-,2003,-RRB-,"","",Norman,Finkelstein,of,DePaul,University,said,the,book,contained,plagiarism,.}",5,1,17,2,2,"{people_between_bucket=0,NGRAM_1_[case],NGRAM_1_['s],NGRAM_1_[2003],""BETW_[poss case prep_of publication prep_after say nsubj]"",""BETW_L_[poss prep_of prep_after nsubj]""}","{-0.866341,-0.326829,-0.0459589,0.0235654,0.00435515,0.00435515}"
408887@36_0-408887@36_6,408887@36,Elton Gallegly-Janice Shrader,t,1,"{Gallegly,is,married,to,the,former,Janice,Shrader,"","",and,has,four,children,.}",0,1,6,2,2,"{NGRAM_1_[marry],""BETW_D_[nsubjpass marry prep_to]"",""BETW_[nsubjpass marry prep_to]"",""BETW_L_[nsubjpass prep_to]"",people_between_bucket=0,NGRAM_1_[former]}","{3.94937,1.87628,1.87628,1.78552,-0.866341,0.276023}"
8785529@1_7-8785529@1_35,8785529@1,Natale Evola-Bonanno,,0.386,"{Natale,Evola,Natale,``,Joe,Diamond,'',Evola,-LRB-,pronounced,``,ay-voh-LAH,'',-RRB-,-LRB-,February,22,"","",1907,August,28,"","",1973,-RRB-,was,a,New,York,mobster,who,briefly,became,boss,of,the,Bonanno,crime,family,.}",7,1,35,1,1,"{people_between_bucket=0,NGRAM_1_[become],NGRAM_1_[briefly],NGRAM_1_[1907],NGRAM_1_[1973],NGRAM_1_[22]}","{-0.866341,0.428981,-0.306197,0.0610959,0.059347,0.043531}"
15648425@15_5-15648425@15_1,15648425@15,Thomas John Rodi-Benedict XVI,,0.266,"{Pope,Benedict,XVI,later,named,Rodi,the,second,Archbishop,of,Mobile,on,April,2,"","",2008,"","",replacing,longtime,incumbent,Oscar,Hugh,Lipscomb,.}",5,1,1,2,2,"{INV_NGRAM_1_[name],INV_NGRAM_1_[later],""INV_BETW_L_[iobj nsubj]"",""INV_NGRAM_2_[later name]"",""INV_WORD_SEQ_[later named]"",""INV_BETW_D_[iobj name nsubj]""}","{-0.545694,-0.338689,-0.257197,-0.00795335,-0.00795335,0.00056451}"
665129@24_7-665129@24_3,665129@24,Bill Rowling-Kirk,,0.5,"{Unlike,the,pro-life,Kirk,and,Muldoon,"","",Rowling,was,pro-choice,.}",7,1,3,1,1,"{""INV_BETW_L_[nsubj prep_unlike]"",""INV_BETW_D_[nsubj pro-choice prep_unlike]"",""INV_BETW_[nsubj pro-choice prep_unlike]""}","{-0.00216247,-1.52976e-05,-1.52976e-05}"
40034720@14_0-40034720@14_24,40034720@14,Frank Armitage-Mary Poppins,,0.296,"{Armitage,then,transitioned,to,painting,backgrounds,for,other,Disney,films,"","",such,as,``,Peter,Pan,'',"","",``,Sleeping,Beauty,'',"","",``,Mary,Poppins,'',"","",``,The,Jungle,Book,'',"","",and,the,``,Disneyland,'',episode,``,Man,in,Space,.,''}",0,1,24,2,2,"{people_between_bucket=0,NGRAM_1_[film],NGRAM_1_[beauty],NGRAM_1_[sleep],NGRAM_1_[background],NGRAM_1_[transition]}","{-0.866341,0.261861,0.171602,-0.125988,-0.0887605,-0.081198}"
80335@82_3-80335@82_10,80335@82,Helena Bonham Carter-Tim Burton,t,0.916,"{In,2001,"","",Bonham,Carter,began,a,relationship,with,director,Tim,Burton,"","",whom,she,met,while,filming,``,Planet,of,the,Apes,'',.}",3,2,10,2,2,"{NGRAM_1_[relationship],""BETW_L_[nsubj prep_with]"",people_between_bucket=0,NGRAM_1_[begin],NGRAM_1_[director],""BETW_D_[nsubj begin prep_with]""}","{1.82881,1.05439,-0.866341,0.412209,0.297853,0.0537883}"
41458508@1_9-41458508@1_0,41458508@1,Nuccio Schepis-Nuccio Schepis Cosimo Giorgio Schepis,f,0.04,"{Nuccio,Schepis,Cosimo,Giorgio,Schepis,"","",also,known,as,Nuccio,Schepis,"","",-LRB-,born,April,23,"","",1955,-RRB-,is,an,Italian,artist,"","",sculptor,"","",and,art,restorer,.}",9,2,0,5,5,"{INV_NGRAM_1_[know],""INV_NGRAM_2_[also know]"",""INV_BETW_L_[prep_as vmod]"",""INV_BETW_D_[prep_as know vmod]"",""INV_BETW_[prep_as know vmod]"",INV_NGRAM_1_[also]}","{-1.22072,-0.464459,-0.405261,-0.404926,-0.404926,-0.397664}"
23027656@5_3-23027656@5_7,23027656@5,V. S. Huzurbazar-Padma Bhushan,,0.292,"{In,1974,"","",Huzurbazar,was,awarded,the,Padma,Bhushan,from,Government,of,India,for,his,contributions,to,the,field,of,statistics,.}",3,1,7,2,2,"{people_between_bucket=0,""BETW_L_[nsubjpass dobj]"",NGRAM_1_[award],""BETW_D_[nsubjpass award dobj]"",""BETW_[nsubjpass award dobj]""}","{-0.866341,0.0721155,0.0322083,0.0197477,0.0197477}"
6227783@21_0-6227783@21_10,6227783@21,Todd Kelly-Garth Tander,,0.198,"{Kelly,'s,seat,was,taken,by,HSV,Dealer,Team,driver,Garth,Tander,.}",0,1,10,2,2,"{people_between_bucket=0,NGRAM_1_[seat],NGRAM_1_[dealer],""BETW_L_[poss nsubjpass agent]"",NGRAM_1_['s],""NGRAM_2_['s seat]""}","{-0.866341,-0.236026,-0.220448,-0.0979476,-0.0459589,0.0320289}"
26407774@14_13-26407774@14_31,26407774@14,"Robert Ross, 5th Lord Ross-James Miller",,0.944,"{Ross,had,two,legitimate,sons,-,James,Ross,"","",6th,Lord,Ross,and,Robert,-LRB-,died,March,1617,-RRB-,-,as,well,as,an,illegitimate,daughter,"","",Elspeth,-LRB-,who,married,James,Miller,"","",an,advocate,-RRB-,.}",13,1,31,2,2,"{NGRAM_1_[marry],people_between_bucket=1,NGRAM_1_[daughter],NGRAM_1_[die],NGRAM_1_[-],NGRAM_1_[well]}","{3.94937,-1.41558,-0.279094,0.250743,-0.148148,0.0896109}"
7524471@4_2-7524471@4_0,7524471@4,Elijah Lagat-Abera,,0.668,"{Abera,and,Lagat,were,both,clocked,at,2,hours,9,minutes,and,47,seconds,while,Tanui,finished,three,seconds,back,.}",2,1,0,1,1,"{INV_BETW_[conj_and],INV_BETW_D_[conj_and],INV_BETW_L_[conj_and]}","{0.233146,0.232993,0.232978}"
7368531@16_0-7368531@16_7,7368531@16,Frederic Marlett Bell-Smith-Princesses Beatrice,,0.392,"{Bell-Smith,was,able,to,obtain,sittings,with,Princesses,Beatrice,and,Louise,"","",whose,husband,"","",the,Marquis,of,Lorne,"","",was,a,former,Governor,General,of,Canada,and,an,advocate,of,Bell-Smith,.}",0,1,7,2,2,"{people_between_bucket=0,""BETW_L_[nsubj xcomp prep_with]"",NGRAM_1_[able],NGRAM_1_[obtain],""BETW_D_[nsubj able xcomp obtain prep_with]"",""NGRAM_2_[obtain sitting]""}","{-0.866341,0.549615,-0.153191,-0.0405703,-0.00662085,-0.00662085}"
2508361@4_0-2508361@4_7,2508361@4,Lawrence Morley-Drummond Matthews,,0.202,"{Morley,worked,with,Britons,Fred,Vine,and,Drummond,Matthews,.}",0,1,7,2,2,"{people_between_bucket=2,NGRAM_1_[work],""BETW_L_[nsubj prep_with conj_and]""}","{-1.84245,0.23015,0.13647}"
33016928@5_8-33016928@5_17,33016928@5,Rotraut Susanne Berner-Hans Christian Andersen,,0.314,"{For,her,contribution,as,a,children,'s,illustrator,Berner,was,a,finalist,for,the,biennial,"","",international,Hans,Christian,Andersen,Award,in,2002,"","",2004,"","",and,2014,.}",8,1,17,3,3,"{people_between_bucket=0,NGRAM_1_[international],NGRAM_1_[finalist],NGRAM_1_[biennial],""BETW_L_[prep_as prep_for nsubj prep_for nn]""}","{-0.866341,0.0763104,-0.00770036,-0.00599745,0.00497904}"
32348451@1_0-32348451@1_11,32348451@1,George Kocherry-Pope Francis,,0.15,"{George,Kocherry,George,Kocherry,is,"","",as,of,his,appointment,by,Pope,Francis,on,Saturday,"","",July,6,"","",2013,"","",the,current,Apostolic,Nuncio,to,Bangladesh,"","",and,Titular,Archbishop,of,Othona,.}",0,2,11,2,2,"{people_between_bucket=2,NGRAM_1_[appointment],""BETW_L_[nn nsubj dep pobj prep_by]""}","{-1.84245,-0.183866,0.0097199}"
37313@264_0-37313@264_20,37313@264,Bruce Lee-Equagesic,,0.126,"{Lee,refrained,from,using,the,drug,again,until,that,fateful,evening,of,July,20,"","",1973,"","",where,Lee,took,Equagesic,and,later,died,of,cerebral,edema,.}",0,1,20,1,1,"{people_between_bucket=1,NGRAM_1_[use],NGRAM_1_[evening],NGRAM_1_[drug],NGRAM_1_[1973],NGRAM_1_[20]}","{-1.41558,-0.626487,0.195818,-0.17826,0.059347,-0.0502473}"
393939@7_4-393939@7_13,393939@7,Fabrizio Moretti-Nick Valensi,,0.686,"{As,a,teenager,"","",Moretti,attended,the,Dwight,School,with,fellow,band,members,Nick,Valensi,and,Julian,Casablancas,.}",4,1,13,2,2,"{""BETW_L_[nsubj prep_with]"",people_between_bucket=0,NGRAM_1_[fellow],NGRAM_1_[attend],NGRAM_1_[band],""NGRAM_2_[band member]""}","{1.05439,-0.866341,0.453282,0.130586,-0.103052,0.0890285}"
605202@240_21-605202@240_30,605202@240,Pavel Bure-Viktor Kozlov,,0.182,"{Of,Bure,'s,three,goals,"","",two,were,assisted,by,his,brother,Valeri,"","",who,played,on,the,same,line,with,Bure,"","",along,with,Bure,'s,Panthers,linemate,"","",Viktor,Kozlov,.}",21,1,30,2,2,"{people_between_bucket=1,NGRAM_1_[along],NGRAM_1_['s],NGRAM_1_[linemate],""BETW_L_[prep_with prep_on rcmod agent prep_along_with appos]"",NGRAM_1_[bure]}","{-1.41558,0.0770135,-0.0459589,-0.016041,-0.0101398,-0.0101398}"
34184323@24_11-34184323@24_1,34184323@24,Alice Barrett Parke-Harold Randolph Parke,,0.348,"{When,Harold,-LRB-,Hal,-RRB-,Randolph,Parke,first,met,her,"","",Alice,Barrett,considered,herself,a,confirmed,spinster,.}",11,2,1,2,2,"{INV_NGRAM_1_[first],INV_NGRAM_1_[meet],""INV_NGRAM_2_[first meet]"",""INV_BETW_L_[nsubj null null]""}","{-0.311058,-0.246829,-0.0728286,-0.00979644}"
1145058@14_0-1145058@14_18,1145058@14,Michael Colle-Tony Rizzo,,0.162,"{Colle,was,elected,to,the,Ontario,legislature,in,the,provincial,election,of,1995,"","",defeating,incumbent,New,Democrat,Tony,Rizzo,in,the,riding,of,Oakwood,by,about,1000,votes,.}",0,1,18,2,2,"{people_between_bucket=0,NGRAM_1_[defeat],""BETW_L_[nsubjpass xcomp dobj]"",NGRAM_1_[incumbent],NGRAM_1_[elect],""NGRAM_2_[defeat incumbent]""}","{-0.866341,-0.571701,0.258095,-0.237948,-0.126114,-0.0622518}"
29898174@1_0-29898174@1_25,29898174@1,Francesco Lambardi-Giovanni Maria Trabaci,,0.174,"{Francesco,Lambardi,Francesco,Lambardi,-LRB-,1587,1642,-RRB-,was,a,Neapolitan,Baroque,composer,who,participated,in,the,staging,of,``,feste,a,ballo,'',with,Giovanni,Maria,Trabaci,.}",0,2,25,3,3,"{people_between_bucket=2,NGRAM_1_[composer],NGRAM_1_[participate],NGRAM_1_[1642],""BETW_L_[nn nsubj rcmod prep_in prepc_of prep_with]"",NGRAM_1_[feste]}","{-1.84245,0.222838,-0.107611,0.0192341,0.010088,0.010088}"
6949549@3_19-6949549@3_9,6949549@3,Frank Moran-Mary Moran,,0.486,"{Born,in,Cleveland,"","",Ohio,"","",to,Martin,and,Mary,Moran,"","",immigrants,from,County,Mayo,"","",Ireland,"","",Moran,studied,dentistry,at,the,University,of,Pittsburgh,where,he,also,played,football,.}",19,1,9,2,2,"{INV_NGRAM_1_[immigrant],""INV_BETW_L_[appos prep_from nsubj vmod prep_to conj_and]""}","{0.00373173,0.00287551}"
6072105@1_0-6072105@1_9,6072105@1,Thomas of Cantimpré-Thomas Cantipratensis,,0.132,"{Thomas,of,Cantimpr,Thomas,of,Cantimpr,-LRB-,Latin,:,Thomas,Cantipratensis,-RRB-,-LRB-,1201,15,May,1272,-RRB-,was,a,Roman,Catholic,medieval,writer,"","",preacher,"","",and,theologian,.}",0,3,9,2,2,"{people_between_bucket=2,""BETW_L_[nn prep_of dep dep]""}","{-1.84245,0.00268812}"
204331@23_16-204331@23_12,204331@23,"Constance, Queen of Sicily-Tancred",,0.524,"{The,populace,of,Salerno,saw,an,opportunity,to,win,some,favour,with,Tancred,"","",and,delivered,Constance,to,him,in,Messina,"","",an,important,prize,given,that,Henry,had,every,intention,of,returning,.}",16,1,12,1,1,"{""INV_BETW_[dobj deliver conj_and see dobj opportunity vmod win prep_with]"",""INV_BETW_D_[dobj deliver conj_and see dobj opportunity vmod win prep_with]"",""INV_BETW_L_[dobj conj_and dobj vmod prep_with]"",INV_NGRAM_1_[deliver]}","{0.0100123,0.0100123,0.0100123,-0.000157505}"
3416262@87_4-3416262@87_12,3416262@87,Mal Michael-Aberfeldie,,0.134,"{On,3,October,2012,Mal,Michael,was,officially,re-appointed,as,coach,of,Aberfeldie,for,Season,2013,"","",albeit,he,will,concentrate,solely,on,coaching,and,will,no,longer,play,.}",4,2,12,1,1,"{people_between_bucket=0,NGRAM_1_[coach],NGRAM_1_[officially],""NGRAM_2_[officially re-appoint]"",""BETW_L_[prep_on prep_as prep_of]"",""BETW_[prep_on re-appoint prep_as coach prep_of]""}","{-0.866341,-0.470666,-0.14149,-0.00701773,-0.00701773,-0.00701773}"
21227597@2_16-21227597@2_10,21227597@2,"John Christian, Count Palatine of Sulzbach-Theodore Eustace",,0.482,"{He,was,the,second,and,youngest,surviving,son,of,duke,Theodore,Eustace,"","",Count,Palatine,of,Sulzbach,-LRB-,1659,1732,-RRB-,with,his,consort,Eleonore,Maria,Amalia,of,Hesse-Rotenburg,-LRB-,1675,1720,-RRB-,.}",16,1,10,2,2,"{""INV_BETW_L_[prep_of appos prep_of]""}",{-0.0698722}
3513070@33_30-3513070@33_37,3513070@33,Kevin Devine-Hull,,0.504,"{He,later,confirmed,in,a,January,2010,interview,with,AbsolutePunk,that,Manchester,Orchestra,and,Devine,had,finished,a,currently,untitled,album,featuring,eight,songs,"","",with,four,songs,written,by,Devine,and,the,other,four,written,by,Hull,.}",30,1,37,1,1,"{people_between_bucket=0,NGRAM_1_[four],NGRAM_1_[write],""BETW_[agent write vmod song conj_and four vmod write agent]"",""BETW_L_[agent vmod conj_and vmod agent]"",""NGRAM_2_[four write]""}","{-0.866341,0.6151,0.244294,-0.000757495,-0.000757495,-0.000757495}"
40501464@1_0-40501464@1_3,40501464@1,Mohammed Alkobaisi-Mohammed Eyadah Alkobaisi,,0.094,"{Mohammed,Alkobaisi,Dr.,Mohammed,Eyadah,Alkobaisi,-LRB-,-RRB-,is,an,Islamic,scholar,with,PhD,in,specialized,Islamic,studies,.}",0,2,3,3,3,"{people_between_bucket=0,BETW_D_[nn],BETW_L_[nn],BETW_[nn]}","{-0.866341,-0.442094,-0.440644,-0.44054}"
42015999@9_0-42015999@9_12,42015999@9,Ala al-Din Ali-Tajuddin Yildoz,,0.194,"{Ala,al-Din,Ali,"","",however,"","",was,later,freed,by,the,ghulam,Tajuddin,Yildoz,"","",who,crowned,him,as,the,Sultan,of,the,Ghurid,dynasty,.}",0,3,12,2,2,"{people_between_bucket=0,NGRAM_1_[however],NGRAM_1_[free],""BETW_L_[nsubjpass agent]"",NGRAM_1_[later],""BETW_D_[nsubjpass free agent]""}","{-0.866341,-0.237938,-0.200303,0.129432,-0.128557,0.0113886}"
13887321@35_18-13887321@35_2,13887321@35,Escrava Anastacia-Henrique Martins,,0.496,"{Directed,by,Henrique,Martins,"","",written,by,Paulo,C,sar,Coutinho,and,starring,ngela,Correa,"","",it,portrayed,Anastacia,as,a,Nigerian,princess,captured,by,slavers,.}",18,1,2,2,2,"{INV_NGRAM_1_[write],INV_NGRAM_1_[star],INV_NGRAM_1_[portray],""INV_BETW_L_[dobj nsubj prep_by]"",""INV_NGRAM_2_[star ngelum]"",INV_NGRAM_1_[ngelum]}","{-0.314487,0.238396,0.0480149,-0.0259134,0.0146097,0.0146097}"
1145778@61_27-1145778@61_25,1145778@61,Cale Yarborough-Donnie,,0.698,"{Yarborough,began,the,1979,season,with,Busch,Beer,sponsorship,and,getting,into,a,fight,with,Donnie,and,Bobby,Allison,after,the,Daytona,500,"","",when,Donnie,and,Yarborough,wrecked,while,racing,for,the,lead,on,the,final,lap,.}",27,1,25,1,1,"{INV_BETW_[conj_and],INV_BETW_D_[conj_and],INV_BETW_L_[conj_and]}","{0.233146,0.232993,0.232978}"
23004282@8_0-23004282@8_18,23004282@8,Nasir Chinyoti-Iftikhar Thakur,,0.18,"{Nasir,Chinyoti,has,acted,with,a,number,of,other,comedy,actors,including,Babu,Baral,"","",Sohail,Ahmad,"","",Iftikhar,Thakur,"","",Anwar,Ali,"","",Tariq,Teddy,"","",and,Sakhawat,Naz,.}",0,2,18,2,2,"{people_between_bucket=2,NGRAM_1_[actor],NGRAM_1_[number],""NGRAM_2_[actor include]"",NGRAM_1_[comedy],NGRAM_1_[include]}","{-1.84245,1.08715,-0.403287,-0.200403,-0.17856,-0.0698629}"
1004307@1_0-1004307@1_18,1004307@1,Jan Jelinek-Gramm,,0.304,"{Jan,Jelinek,Jan,Jelinek,is,a,German,electronic,musician,who,also,operates,under,the,names,of,Farben,"","",Gramm,and,The,Exposures,.}",0,2,18,1,1,"{people_between_bucket=2,NGRAM_1_[musician],NGRAM_1_[german],NGRAM_1_[name],NGRAM_1_[also],NGRAM_1_[operate]}","{-1.84245,0.646776,0.145467,0.128737,-0.0555491,0.0453643}"
351640@103_16-351640@103_40,351640@103,Earl Long-Dave Pearce,,0.036,"{Dodd,noted,with,humor,that,Long,had,become,irritated,with,McCrory,"","",after,inviting,him,on,Long,'s,intraparty,ticket,in,1956,in,order,:,to,harass,and,"","",we,hoped,"","",defeat,Uncle,Earl,'s,old,political,enemy,"","",Dave,Pearce,.}",16,1,40,2,2,"{people_between_bucket=2,NGRAM_1_[defeat],NGRAM_1_[old],NGRAM_1_[enemy],NGRAM_1_[1956],NGRAM_1_[ticket]}","{-1.84245,-0.571701,-0.248081,-0.235361,-0.135253,-0.10471}"
30718746@15_3-30718746@15_23,30718746@15,Rosamund Hanson-Cheryl,,0.036,"{In,2011,"","",Hanson,appeared,in,Ricky,Gervais,',and,Stephen,Merchant,'s,television,comedy,series,``,Life,'s,Too,Short,'',playing,Cheryl,"","",Warwick,Davis,',secretary,.}",3,1,23,1,1,"{people_between_bucket=2,NGRAM_1_[play],NGRAM_1_[appear],NGRAM_1_[comedy],NGRAM_1_[series],""NGRAM_2_[comedy series]""}","{-1.84245,-0.611985,-0.279161,-0.17856,-0.151587,-0.091422}"
13718988@30_5-13718988@30_10,13718988@30,Dave Aronberg-Clinton,,0.306,"{In,this,non-partisan,position,"","",Aronberg,served,in,both,the,Clinton,and,Bush,administrations,as,Special,Assistant,to,the,Secretary,of,the,Treasury,Department,for,international,money,laundering,by,terrorist,organizations,.}",5,1,10,1,1,"{people_between_bucket=0,""BETW_L_[nsubj prep_in]"",NGRAM_1_[serve],""BETW_[nsubj serve prep_in]"",""BETW_D_[nsubj serve prep_in]""}","{-0.866341,-0.134451,-0.0262758,0.00434283,0.00434283}"
1633370@26_1-1633370@26_8,1633370@26,Ahmad Kasravi-Shari'at Ahmadi,,0.322,"{Although,Kasravi,had,written,an,important,book,called,Shari'at,Ahmadi,on,the,osul,and,foru,',of,Islam,and,Shi'ism,"","",he,gradually,began,to,question,not,only,the,role,and,legitimacy,of,the,clergy,"","",but,even,the,basis,of,Shi'ism,.}",1,1,8,2,2,"{people_between_bucket=0,NGRAM_1_[call],NGRAM_1_[write],""BETW_L_[nsubj dobj vmod dep]"",NGRAM_1_[important],NGRAM_1_[book]}","{-0.866341,-0.280415,0.244294,0.194392,-0.110015,-0.0608681}"
709290@1_0-709290@1_33,709290@1,Lee Fisher-Ted Strickland,,0.324,"{Lee,Fisher,Lee,Fisher,-LRB-,born,August,7,"","",1951,-RRB-,is,an,American,politician,and,member,of,the,Democratic,Party,who,served,as,the,64th,Lieutenant,Governor,of,Ohio,"","",with,Governor,Ted,Strickland,"","",from,2007,until,2011,.}",0,2,33,2,2,"{people_between_bucket=2,NGRAM_1_[american],NGRAM_1_[bear],NGRAM_1_[politician],NGRAM_1_[7],NGRAM_1_[governor]}","{-1.84245,0.980553,-0.499701,0.306344,0.209717,-0.187745}"
6221652@14_15-6221652@14_5,6221652@14,Craig Fagan-Hull,,0.434,"{Following,Parkinson,'s,departure,"","",Hull,changed,from,a,4-4-2,formation,to,4-3-3,"","",and,Fagan,flourished,in,his,role,on,the,right,hand,side,of,the,front,three,.}",15,1,5,1,1,"{""INV_BETW_L_[nsubj conj_and nsubj]"",INV_NGRAM_1_[formation],INV_NGRAM_1_[change],""INV_BETW_D_[nsubj flourish conj_and change nsubj]"",""INV_NGRAM_2_[4-4-2 formation]"",INV_NGRAM_1_[4-4-2]}","{-0.26993,-0.0509373,0.0374127,0.0018161,0.0018161,0.0018161}"
1972668@9_10-1972668@9_14,1972668@9,Zaiyuan-Duanhua,,0.686,"{Before,the,Xianfeng,Emperor,died,in,1861,"","",he,appointed,Zaiyuan,"","",Sushun,"","",Duanhua,and,five,others,as,regents,to,assist,his,son,and,successor,"","",the,Tongzhi,Emperor,.}",10,1,14,1,1,"{people_between_bucket=0,BETW_L_[conj_and],BETW_[conj_and],BETW_D_[conj_and]}","{-0.866341,0.585856,0.584738,0.575344}"
40370619@21_0-40370619@21_5,40370619@21,Charles Wicksteed-Darnton,,0.246,"{Charles,'s,new,cousins-in-law,included,Darnton,"","",the,mayor,mentioned,above,;,Francis,"","",who,married,the,educational,reformer,Frances,Greenhow,and,himself,co-founded,the,University,of,Leeds,;,and,Joseph,"","",a,committed,Liberal,"","",on,the,executive,of,the,National,Reform,Union,.}",0,1,5,1,1,"{people_between_bucket=0,""BETW_L_[poss nsubj dobj]"",""NGRAM_2_['s new]"",NGRAM_1_[include],NGRAM_1_['s],NGRAM_1_[new]}","{-0.866341,-0.205878,0.0801733,-0.0698629,-0.0459589,0.040398}"
3585033@24_28-3585033@24_6,3585033@24,Sima Jiong-Ying,,0.108,"{However,"","",the,Princes,Jiong,and,Ying,were,actually,apprehensive,of,each,other,'s,power,"","",and,Prince,Ying,decided,to,yield,the,central,government,regency,to,Prince,Jiong,at,the,time,and,return,to,his,defense,post,at,Yecheng,-LRB-,"","",in,modern,Handan,"","",Hebei,-RRB-,.}",28,1,6,1,1,"{INV_NGRAM_1_['s],INV_NGRAM_1_[government],INV_NGRAM_1_[actually],INV_NGRAM_1_[decide],INV_NGRAM_1_[power],INV_NGRAM_1_[central]}","{-1.237,-0.220898,-0.175432,-0.167413,-0.117288,-0.0875734}"
55964@7_0-55964@7_11,55964@7,Lennox Lewis-McCall,,0.072,"{Lewis,lost,the,title,to,Oliver,McCall,in,1994,but,defeated,McCall,in,a,rematch,to,win,the,vacant,WBC,title,in,1997,.}",0,1,11,1,1,"{people_between_bucket=2,NGRAM_1_[defeat],NGRAM_1_[title],NGRAM_1_[1994],""BETW_L_[nsubj conj_but dobj]"",NGRAM_1_[lose]}","{-1.84245,-0.571701,-0.245741,0.124995,-0.0304555,0.0110917}"
1603749@44_5-1603749@44_1,1603749@44,J. Marion Sims-L.L. Wall,,0.446,"{Physician,L.L.,Wall,argues,that,Sims,was,operating,for,therapeutic,purposes,"","",with,the,consent,of,patients,as,can,be,determined,"","",and,within,acceptable,medical,practices,of,his,time,.}",5,1,1,2,2,"{""INV_BETW_L_[nsubj ccomp nsubj]"",INV_NGRAM_1_[argue],""INV_BETW_D_[nsubj operate ccomp argue nsubj]"",""INV_BETW_[nsubj operate ccomp argue nsubj]""}","{-0.226117,-0.0806038,-0.00129535,-0.00129535}"
2439056@4_3-2439056@4_6,2439056@4,Billy Jim Baker-Walker,,0.616,"{In,1976,"","",Billy,Jim,invited,Walker,and,Texas,author,Bud,Shrake,to,be,guest,clowns,at,a,Ringling,Bros.,.}",3,2,6,1,1,"{""BETW_L_[nsubj dobj]"",people_between_bucket=0,WORD_SEQ_[invited],""BETW_D_[nsubj invite dobj]"",""BETW_[nsubj invite dobj]"",NGRAM_1_[invite]}","{1.04039,-0.866341,0.100757,0.0935726,0.0935726,-0.0780758}"
12141454@8_0-12141454@8_15,12141454@8,Robert W. Cahn-Jewish,,0.09,"{Cahn,s,father,"","",Martin,Cahn,"","",came,from,a,religious,"","",but,assimilated,"","",Jewish,family,which,had,included,successive,heads,of,Jewish,communities,in,small,settlements,in,Baden,.}",0,1,15,1,1,"{people_between_bucket=2,NGRAM_1_[s],NGRAM_1_[father],NGRAM_1_[religious],NGRAM_1_[come],""NGRAM_2_[s father]""}","{-1.84245,-0.286377,-0.272044,0.0630656,-0.0337016,0.00753786}"
