relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
17187605@13_29-17187605@13_16,17187605@13,Duchess Helene in Bavaria-Possenhofen,,0.466,"{Duke,Max,in,Bavaria,"","",Helene,'s,father,"","",invited,the,Thurn,and,Taxis,family,to,Possenhofen,for,a,hunting,party,"","",at,which,Prince,Maximilian,was,introduced,to,Helene,.}",29,1,16,1,1,"{INV_NGRAM_1_[introduce],INV_NGRAM_1_[party],""INV_BETW_[prep_to introduce rcmod party prep_for invite prep_to]"",""INV_NGRAM_2_[hunting party]"",""INV_BETW_L_[prep_to rcmod prep_for prep_to]"",INV_NGRAM_1_[hunting]}","{-0.0710482,-0.044788,-0.00677799,-0.00677799,-0.00677799,-0.00677799}"
158454@14_0-158454@14_11,158454@14,Dale Earnhardt Jr.-Andy Hillenburg,,0,"{Earnhardt,"","",Jr.,attended,the,high,performance,driving,school,run,by,Andy,Hillenburg,and,began,his,racing,career,at,the,late,age,of,17,with,his,dad,Dale,Earnhardt,"","",competing,in,the,Street,Stock,division,at,Concord,"","",North,Carolina,'s,Motorsport,Park,.}",0,1,11,2,2,"{people_between_bucket=1,NGRAM_1_[run],NGRAM_1_[performance],NGRAM_1_[attend],NGRAM_1_[high],NGRAM_1_[school]}","{-1.36314,-0.371305,-0.334069,0.330728,0.327025,0.24911}"
36498381@8_9-36498381@8_16,36498381@8,John Mellis-W. R. Scott,,0.178,"{Although,"","",the,name,appears,as,Mellin,instead,of,Mellis,"","",Cannan,'s,mistake,stems,from,W.,R.,Scott,'s,misspelling,of,the,name,in,his,book,`,Constitution,and,Finance,of,English,"","",Scottish,and,Irish,Joint,Stock,Companies,to,1720}",9,1,16,3,3,"{people_between_bucket=1,NGRAM_1_['s],NGRAM_1_[mistake],NGRAM_1_[stem],""BETW_L_[conj_negcc prep_as parataxis prep_from poss]"",""NGRAM_2_[mistake stem]""}","{-1.36314,-0.0815833,0.0617131,-0.0355972,-0.00783917,-0.00783917}"
17466@11_3-17466@11_6,17466@11,Karen Kain-Frank Augustyn,,0.552,"{In,1996,"","",Kain,reunited,with,Frank,Augustyn,to,appear,in,her,husband,Ross,Petty,'s,panto,production,of,Robin,Hood,at,Toronto,'s,Elgin,Theatre,.}",3,1,6,2,2,"{""BETW_L_[nsubj prep_with]"",people_between_bucket=0,NGRAM_1_[reunite],""BETW_[nsubj reunite prep_with]"",""BETW_D_[nsubj reunite prep_with]""}","{0.912388,-0.793769,-0.0771882,-0.0173927,-0.0173927}"
1055154@13_28-1055154@13_2,1055154@13,Mircea II of Wallachia-Callimachus,,0.246,"{Polish,historian,Callimachus,tells,that,the,leaders,of,the,crusade,would,not,listen,"","",so,Vlad,II,went,back,to,Wallachia,"","",but,not,before,he,had,left,Mircea,II,in,command,of,an,auxiliary,unit,of,""4,000"",Wallachian,cavalrymen,.}",28,2,2,1,1,"{INV_NGRAM_1_[back],INV_NGRAM_1_[leader],INV_NGRAM_1_[go],INV_NGRAM_1_[leave],INV_NGRAM_1_[tell],""INV_NGRAM_2_[go back]""}","{-0.426033,-0.40463,-0.239413,0.178098,-0.0785591,-0.0345492}"
13364246@21_0-13364246@21_23,13364246@21,Thomas L. Blanton-Robert Q. Lee,,0.2,"{Blanton,was,subsequently,elected,on,May,20,"","",1930,"","",to,the,Seventy-first,Congress,to,fill,the,vacancy,caused,by,the,death,of,Robert,Q.,Lee,.}",0,1,23,3,3,"{people_between_bucket=0,NGRAM_1_[subsequently],NGRAM_1_[fill],NGRAM_1_[cause],NGRAM_1_[elect],NGRAM_1_[1930]}","{-0.793769,-0.221897,-0.103427,-0.0710465,-0.0642443,-0.0578771}"
10579838@18_9-10579838@18_1,10579838@18,Stefanos Dragoumis-George,,0.292,"{King,George,invited,Venizelos,to,form,a,government,and,Dragoumis,resigned,.}",9,1,1,1,1,"{INV_NGRAM_1_[form],INV_NGRAM_1_[government],INV_NGRAM_1_[invite],""INV_BETW_L_[conj_and nsubj ccomp vmod nsubj]"",""INV_BETW_D_[conj_and government nsubj resign ccomp form vmod invite nsubj]"",""INV_BETW_[conj_and government nsubj resign ccomp form vmod invite nsubj]""}","{-0.4309,-0.19037,-0.130306,0.00606734,0.00606734,0.00606734}"
12702420@26_0-12702420@26_8,12702420@26,Wayne Odesnik-Zack Fleishman,,0.64,"{Odesnik,reached,one,Futures,doubles,final,partnering,with,Zack,Fleishman,"","",but,lost,in,the,final,to,Tec,u,-LRB-,this,time,in,doubles,-RRB-,and,Alex,Kuznetsov,.}",0,1,8,2,2,"{NGRAM_1_[partner],people_between_bucket=0,NGRAM_1_[double],NGRAM_1_[one],NGRAM_1_[final],NGRAM_1_[reach]}","{1.94537,-0.793769,-0.227071,-0.211186,-0.180287,-0.132288}"
20699541@346_6-20699541@346_12,20699541@346,Mladen Stojanović-Danko Mitrov,,0.28,"{Through,a,messenger,"","",Radi,told,Stojanovi,to,write,a,letter,ordering,Danko,Mitrov,to,remove,all,Partisan,units,from,the,area,around,Jo,avka,.}",6,1,12,2,2,"{people_between_bucket=0,NGRAM_1_[letter],NGRAM_1_[order],NGRAM_1_[write],""BETW_[dobj tell xcomp write dobj letter vmod order dobj]"",""BETW_L_[dobj xcomp dobj vmod dobj]""}","{-0.793769,-0.089552,-0.0726998,-0.0125054,0.00345684,0.00345684}"
9018451@18_3-9018451@18_1,9018451@18,Odille Morison-Charles Morison,,0.914,"{Both,Charles,and,Odille,Morison,died,in,1933,in,Metlakatla,"","",B.C.}",3,2,1,2,2,"{INV_WORD_SEQ_[],INV_POS_SEQ_[],""INV_BETW_L_[conj_and nsubj null null]""}","{1.05791,1.05791,0.276521}"
2860436@78_5-2860436@78_1,2860436@78,Maurice Leyland-Kent,,0.288,"{One,Kent,supporter,wrote,that,Leyland,was,a,``,cross,bat,village-greener,'',.}",5,1,1,1,1,"{""INV_BETW_L_[nsubj ccomp nsubj nn]"",INV_NGRAM_1_[write],INV_NGRAM_1_[supporter],""INV_BETW_[nsubj village-greener ccomp write nsubj supporter nn]"",""INV_BETW_D_[nsubj village-greener ccomp write nsubj supporter nn]"",""INV_NGRAM_2_[supporter write]""}","{-0.421051,-0.376052,-0.0850713,0.000727472,0.000727472,0.000727472}"
1241843@6_1-1241843@6_9,1241843@6,Lydia Sigourney-Ezekiel Huntley,,0.268,"{Mrs.,Sigourney,was,born,in,Norwich,"","",Connecticut,to,Ezekiel,Huntley,and,Zerviah,Wentworth,.}",1,1,9,2,2,"{people_between_bucket=0,NGRAM_1_[bear],""BETW_L_[nsubjpass prep_in appos prep_to]""}","{-0.793769,-0.227808,-0.0716824}"
31007425@4_10-31007425@4_13,31007425@4,Jovlon Ibrokhimov-Bunyodkor,,0.326,"{On,24,February,2011,FC,Bunyodkors,site,presented,and,announced,Jovlon,Ibrokhimov,as,Bunyodkor,'s,player,for,Season,2011,.}",10,2,13,1,1,"{people_between_bucket=0,""BETW_L_[dobj prep_as poss]"",""BETW_D_[dobj announce prep_as player poss]"",""BETW_[dobj announce prep_as player poss]""}","{-0.793769,0.0653798,-0.00497505,-0.00497505}"
23702108@33_2-23702108@33_5,23702108@33,Soumitra Dutta-Johnson,,0.29,"{Second,"","",Dutta,has,prioritized,Johnson,'s,global,engagement,"","",which,in,practice,will,mean,extending,Johnson,'s,recruiting,"","",research,"","",and,programming,opportunities,throughout,the,world,"","",and,with,a,strong,initial,focus,on,China,.}",2,1,5,1,1,"{people_between_bucket=0,""BETW_L_[nsubj dobj poss]"",NGRAM_1_[prioritize],""BETW_D_[nsubj prioritize dobj engagement poss]"",""BETW_[nsubj prioritize dobj engagement poss]""}","{-0.793769,-0.27378,0.00577582,0.000926565,0.000926565}"
5028181@24_16-5028181@24_13,5028181@24,Ulf Schirmer-Richard Wagner,,0.534,"{A,review,of,Lohengrin,notes,:,In,2013,"","",the,bicentenary,year,of,Richard,Wagner,"","",Schirmer,will,take,part,in,the,``,Wagnerjahr,2013,'',-LRB-,Wagner,Year,2013,-RRB-,celebrations,"","",a,collaboration,between,the,composer,'s,birthplace,Leipzig,and,his,festival,town,"","",Bayreuth,.}",16,1,13,2,2,"{""INV_BETW_L_[nsubj rcmod]"",""INV_BETW_[nsubj take rcmod]"",""INV_BETW_D_[nsubj take rcmod]""}","{0.14613,-0.00262893,-0.00262893}"
53186@81_6-53186@81_34,53186@81,Sam Snead-Vijay Singh,,0.26,"{Snead,holds,the,following,records,:,Snead,also,held,the,record,for,most,PGA,Tour,wins,after,reaching,age,40,"","",with,17,"","",until,it,was,broken,at,the,2007,Mercedes-Benz,Championship,by,Vijay,Singh,.}",6,1,34,2,2,"{people_between_bucket=0,NGRAM_1_[win],NGRAM_1_[hold],NGRAM_1_[2007],""BETW_L_[nsubj advcl agent]"",NGRAM_1_[age]}","{-0.793769,-0.298907,-0.265431,0.17885,0.160409,-0.157528}"
623924@35_2-623924@35_24,623924@35,James H. Newman-Dan Bursch,,0.226,"{If,Dr,Newman,could,do,it,all,over,again,"","",he,really,wishes,he,could,fly,on,an,ISS,Expedition,like,fellow,astronaut,classmate,Dan,Bursch,.}",2,1,24,2,2,"{people_between_bucket=0,NGRAM_1_[like],NGRAM_1_[fellow],NGRAM_1_[fly],NGRAM_1_[classmate],NGRAM_1_[really]}","{-0.793769,-0.473149,0.235058,-0.143229,-0.0848093,-0.0456063}"
264787@7_0-264787@7_20,264787@7,Solomon Stoddard-Jonathan Edwards,,0.104,"{Stoddard,was,an,influential,religious,leader,in,colonial,New,England,"","",and,was,the,grandfather,of,the,prominent,theologian,Rev.,Jonathan,Edwards,.}",0,1,20,2,2,"{people_between_bucket=0,NGRAM_1_[leader],NGRAM_1_[grandfather],""BETW_L_[nsubj conj_and prep_of]"",NGRAM_1_[influential],NGRAM_1_[prominent]}","{-0.793769,-0.485644,-0.384858,-0.233921,-0.15328,-0.0891672}"
212238@42_0-212238@42_14,212238@42,Tom Pendergast-Lloyd C. Stark,,0.428,"{Pendergast,'s,downfall,is,widely,believed,to,have,occurred,after,a,falling,out,with,Lloyd,C.,Stark,.}",0,1,14,3,3,"{people_between_bucket=0,NGRAM_1_[fall],NGRAM_1_[widely],NGRAM_1_[believe],NGRAM_1_['s],NGRAM_1_[downfall]}","{-0.793769,0.539955,0.222375,-0.140037,-0.0815833,-0.0359362}"
4256482@7_0-4256482@7_16,4256482@7,Alexey Voyevoda-Vladimir Putin,,0.162,"{Voyevoda,received,the,The,Order,For,Merit,to,the,Fatherland,Award,4th,class,with,Russian,President,Vladimir,Putin,handing,the,state,awards,.}",0,1,16,2,2,"{people_between_bucket=0,NGRAM_1_[receive],NGRAM_1_[award],NGRAM_1_[4th],""BETW_L_[nsubj prep_for prep_with]"",NGRAM_1_[order]}","{-0.793769,-0.346004,-0.275592,-0.267153,0.192137,-0.0726998}"
17064581@64_3-17064581@64_9,17064581@64,John Paulson-Mitt Romney,f,0.318,"{In,2011,"","",Paulson,donated,$,1,million,to,Mitt,Romney,'s,Super,PAC,Restore,Our,Future,.}",3,1,9,2,2,"{people_between_bucket=0,NGRAM_1_[donate],""NGRAM_2_[donate $]"",NGRAM_1_[million],NGRAM_1_[1],NGRAM_1_[$]}","{-0.793769,0.130363,-0.0664947,-0.0601951,0.0593716,0.0544219}"
15485641@17_8-15485641@17_31,15485641@17,Andy Rosenband-Anthony Maher,,0.09,"{Later,in,2005,"","",the,Chicago,Storm,re-acquired,Rosenband,in,a,trade,with,the,California,Cougars,that,sent,John,Ball,and,the,rights,to,Kevin,Sakuda,to,California,for,target,man,Anthony,Maher,and,the,rights,to,Rosenband,.}",8,1,31,2,2,"{people_between_bucket=2,NGRAM_1_[trade],NGRAM_1_[send],NGRAM_1_[man],NGRAM_1_[target],NGRAM_1_[rights]}","{-1.89504,-0.186396,-0.154753,-0.0684908,-0.0670696,-0.0521452}"
9112219@20_0-9112219@20_5,9112219@20,Nathaniel Rice-Johnston,,0.474,"{Nathaniel,Rice,worked,alongside,Governor,Johnston,throughout,his,term,.}",0,2,5,1,1,"{people_between_bucket=0,NGRAM_1_[alongside],NGRAM_1_[work],""BETW_L_[nsubj prep_alongside]"",""NGRAM_2_[work alongside]"",""BETW_D_[nsubj work prep_alongside]""}","{-0.793769,0.342586,0.180371,0.095276,-0.00681959,-0.00515073}"
3199016@46_4-3199016@46_19,3199016@46,Radosław Sikorski-Bronis,,0.268,"{In,March,2010,"","",Sikorski,took,part,in,the,Civic,Platform,Presidential,primaries,against,the,then,Parliamentary,Speaker,"","",Bronis,aw,Komorowski,"","",who,went,on,to,be,elected,President,.}",4,1,19,1,1,"{people_between_bucket=0,NGRAM_1_[part],NGRAM_1_[primary],""NGRAM_2_[take part]"",NGRAM_1_[take],""BETW_L_[nsubj prep_against appos nn]""}","{-0.793769,-0.171516,0.142165,-0.062479,0.0550437,0.010226}"
13949101@14_14-13949101@14_11,13949101@14,Hilary Dwyer-Heath,,0.236,"{In,a,2002,interview,in,the,``,Financial,Times,'',"","",Heath,said,of,Dwyer,``,She,introduced,me,to,a,lot,of,people,-,if,it,was,n't,for,her,it,would,n't,have,happened,.,''}",14,1,11,1,1,"{""INV_BETW_L_[prep_of nsubj]"",INV_NGRAM_1_[say],""INV_BETW_[prep_of say nsubj]"",""INV_BETW_D_[prep_of say nsubj]""}","{-0.733212,-0.474559,0.0445245,0.0445245}"
17475489@15_1-17475489@15_12,17475489@15,Camille Andrews-Rob Andrews,t,0.91,"{Mrs.,Andrews,serves,as,a,volunteer,compliance,officer,for,her,husband,Rep.,Rob,Andrews,',campaign,.}",1,1,12,2,2,"{NGRAM_1_[husband],people_between_bucket=0,NGRAM_1_[officer],NGRAM_1_[volunteer],NGRAM_1_[serve],""BETW_L_[nsubj prep_as prep_for poss]""}","{3.39502,-0.793769,-0.275049,-0.048628,0.0461676,0.0118781}"
1720974@46_0-1720974@46_15,1720974@46,Tom Boonen-Alessandro Petacchi,,0.258,"{Boonen,won,stages,6,and,12,of,the,Tour,de,France,in,the,absence,of,Alessandro,Petacchi,and,Robbie,McEwen,.}",0,1,15,2,2,"{people_between_bucket=0,NGRAM_1_[de],NGRAM_1_[win],NGRAM_1_[12],NGRAM_1_[6],NGRAM_1_[stage]}","{-0.793769,-0.367326,-0.298907,0.252087,0.200253,0.114231}"
393593@38_11-393593@38_17,393593@38,Paul Kagame-Fred Rwigyema,,0.468,"{It,was,around,this,time,that,"","",as,young,boys,"","",Kagame,and,his,future,comrade,"","",Fred,Rwigyema,"","",first,met,one,another,.}",11,1,17,2,2,"{people_between_bucket=0,""BETW_L_[conj_and appos]"",NGRAM_1_[future],NGRAM_1_[comrade],""BETW_[conj_and comrade appos]"",""NGRAM_2_[future comrade]""}","{-0.793769,0.760861,-0.0917215,-0.0180324,-0.0013665,-0.0013665}"
7751936@13_7-7751936@13_21,7751936@13,Cenydd-Llanilltud Fawr,,0,"{According,to,the,unreliable,Iolo,Morganwg,"","",Cenydd,was,a,son,of,Gildas,and,married,and,had,a,son,before,entering,Llanilltud,Fawr,as,a,monk,under,Saint,Illtud,.}",7,1,21,2,2,"{NGRAM_1_[married],people_between_bucket=1,NGRAM_1_[son],NGRAM_1_[enter],""BETW_L_[nsubj conj_and prepc_before dobj]""}","{3.28203,-1.36314,-0.589658,-0.0696474,0}"
1285200@38_18-1285200@38_30,1285200@38,Warrick Dunn-Chris Redman,,0.092,"{During,the,2007,season,"","",with,Falcons,starting,quarterback,Byron,Leftwich,out,with,a,high,ankle,sprain,"","",Dunn,served,as,the,third,string,emergency,quarterback,behind,Joey,Harrington,and,Chris,Redman,"","",a,position,he,played,in,high,school,.}",18,1,30,2,2,"{people_between_bucket=2,NGRAM_1_[behind],NGRAM_1_[third],NGRAM_1_[quarterback],NGRAM_1_[serve],NGRAM_1_[emergency]}","{-1.89504,-0.223375,-0.11317,-0.0783752,0.0461676,0.0107549}"
9687474@5_3-9687474@5_20,9687474@5,Jean Lescure-Raymond Queneau,,0.126,"{During,the,Occupation,Lescure,resumed,editing,``,Messages,'',in,1942,"","",printed,in,Brussels,"","",with,Paul,luard,"","",Raymond,Queneau,"","",Michel,Leiris,"","",Gaston,Bachelard,"","",Georges,Bataille,"","",Jean,Paulhan,"","",Guillevic,"","",Andr,Fr,naud,.}",3,1,20,2,2,"{people_between_bucket=2,NGRAM_1_[print],NGRAM_1_[1942],NGRAM_1_[resume],NGRAM_1_[editing],""NGRAM_2_[resume editing]""}","{-1.89504,-0.109426,0.103158,0.0979534,0.0218265,-0.00365058}"
3741895@10_3-3741895@10_19,3741895@10,Sang Nguyen-Gareth Evans,,0.26,"{In,1993,"","",Nguyen,took,up,a,position,as,a,staffer,working,for,then,federal,Minister,for,Foreign,Affairs,Gareth,Evans,.}",3,1,19,2,2,"{people_between_bucket=0,NGRAM_1_[position],NGRAM_1_[work],NGRAM_1_[take],NGRAM_1_[staffer],NGRAM_1_[federal]}","{-0.793769,-0.413487,0.180371,0.0550437,-0.0283538,-0.0256666}"
31991869@84_18-31991869@84_10,31991869@84,John Giuca-Allo,,0.458,"{After,nearly,a,year,"","",she,had,collected,audio,of,Allo,allegedly,talking,of,his,biased,attitudes,towards,Giuca,"","",and,connections,to,the,case,that,should,have,disqualified,from,serving,on,the,jury,.}",18,1,10,1,1,"{INV_NGRAM_1_[towards],INV_NGRAM_1_[talk],INV_NGRAM_1_[allegedly],INV_NGRAM_1_[attitude],""INV_NGRAM_2_[attitude towards]"",""INV_BETW_L_[prep_towards prep_of xcomp dobj prep_of]""}","{0.200095,-0.152982,-0.128824,-0.120225,-0.00716012,-0.00442725}"
2472390@45_9-2472390@45_1,2472390@45,John Gottman-Laurie Abraham,,0.366,"{Journalist,Laurie,Abraham,also,disputed,the,prediction,power,of,Gottman,'s,method,.}",9,1,1,2,2,"{INV_NGRAM_1_[also],""INV_BETW_L_[poss prep_of dobj nsubj]"",INV_NGRAM_1_[power],INV_NGRAM_1_[dispute],INV_NGRAM_1_[prediction],""INV_BETW_D_[poss method prep_of power dobj dispute nsubj]""}","{-0.456236,0.291233,-0.186183,-0.160119,0.00239599,0.00239599}"
4144357@20_15-4144357@20_12,4144357@20,Robert Kozluk-Neil Warnock,,0.514,"{The,following,season,"","",retaining,his,first,team,place,under,new,manager,Neil,Warnock,"","",Kozluk,made,43,appearances,"","",however,at,the,start,of,the,2000,01,campaign,he,joined,First,Division,rivals,Huddersfield,Town,on,a,three-month,loan,deal,.}",15,1,12,2,2,"{""INV_BETW_[nsubj make vmod retain dobj place prep_under]"",""INV_BETW_D_[nsubj make vmod retain dobj place prep_under]"",""INV_BETW_L_[nsubj vmod dobj prep_under]""}","{-0.00775421,-0.00775421,-0.00684505}"
5560992@1_0-5560992@1_18,5560992@1,Leslie Newman-David Newman,t,0.882,"{Leslie,Newman,Leslie,Newman,is,a,screenwriter,who,co-wrote,the,first,three,``,Superman,'',films,with,husband,David,Newman,"","",who,died,in,2003,.}",0,2,18,2,2,"{NGRAM_1_[husband],people_between_bucket=2,""BETW_L_[nn nsubj rcmod prep_with]"",NGRAM_1_[film],NGRAM_1_[co-write],NGRAM_1_[three]}","{3.39502,-1.89504,0.177624,0.17555,0.174067,-0.153347}"
4569293@55_23-4569293@55_13,4569293@55,Jason Dunham-Donald C. Winter,,0.37,"{In,a,formal,ceremony,in,Scio,on,23,March,2007,"","",Navy,Secretary,Donald,C.,Winter,officially,announced,the,naming,of,DDG-109,after,Dunham,.}",23,1,13,3,3,"{INV_NGRAM_1_[officially],INV_NGRAM_1_[announce],""INV_BETW_L_[prep_after nsubj]"",""INV_NGRAM_2_[officially announce]"",""INV_BETW_D_[prep_after announce nsubj]"",INV_NGRAM_1_[ddg-109]}","{-0.308027,-0.223133,-0.0813664,-0.037487,-0.00531079,-0.00531079}"
14307714@13_3-14307714@13_8,14307714@13,Sam Jaeger-Joel Graham,,0.16,"{In,2009,"","",Jaeger,landed,the,role,of,Joel,Graham,in,NBC,'s,television,series,``,Parenthood,'',"","",which,premiered,in,2010,.}",3,1,8,2,2,"{people_between_bucket=0,NGRAM_1_[role],NGRAM_1_[land],""BETW_L_[nsubj dobj prep_of]"",""BETW_D_[nsubj land dobj role prep_of]"",""BETW_[nsubj land dobj role prep_of]""}","{-0.793769,-0.571909,-0.145359,0.0414915,-0.0214125,-0.0214125}"
17691033@6_12-17691033@6_28,17691033@6,Trieste Kelly Dunn-Molly McConnell,,0.15,"{Starring,in,the,television,series,``,Banshee,'',as,Siobhan,Kelly,"","",Dunn,first,rose,to,prominence,on,the,FOX,TV,series,``,Canterbury,'s,Law,'',as,Molly,McConnell,opposite,Julianna,Margulies,.}",12,1,28,2,2,"{people_between_bucket=0,NGRAM_1_[series],NGRAM_1_[law],""NGRAM_2_[tv series]"",NGRAM_1_[rise],NGRAM_1_['s]}","{-0.793769,-0.368712,-0.249088,-0.119897,0.0868721,-0.0815833}"
148203@58_28-148203@58_1,148203@58,Peter II of Russia-Dolgorukovs,,0.042,"{The,Dolgorukovs,attempted,to,get,the,emperor,to,sign,testament,naming,Ekaterina,as,his,heir,"","",but,they,were,not,allowed,into,the,dying,emperor,s,quarters,:,Peter,II,was,already,unconscious,.}",28,2,1,1,1,"{INV_NGRAM_1_[s],""INV_BETW_L_[nsubj parataxis nsubj]"",INV_NGRAM_1_[name],INV_NGRAM_1_[get],INV_NGRAM_1_[attempt],INV_NGRAM_1_[sign]}","{-0.917117,-0.689811,-0.525841,-0.418319,-0.291878,-0.265537}"
421116@36_26-421116@36_1,421116@36,Norbert Elias-Hopkins,,0.238,"{-LRB-,Hopkins,was,subsequently,Professor,of,Ancient,History,at,Cambridge,:,his,appointment,to,teach,sociology,in,Leicester,is,one,sign,of,the,very,broad,conception,Elias,and,Neustadt,had,of,the,discipline,of,sociology,.,-RRB-}",26,1,1,1,1,"{INV_NGRAM_1_[one],INV_NGRAM_1_[sign],INV_NGRAM_1_[subsequently],INV_NGRAM_1_[history],INV_NGRAM_1_[teach],INV_NGRAM_1_[appointment]}","{-0.330069,-0.265537,-0.26394,-0.160844,-0.127204,-0.0178641}"
44993875@11_3-44993875@11_5,44993875@11,Anita Lee Blair-Fawn,,0.724,"{In,1946,"","",Blair,and,Fawn,escaped,the,fatal,La,Salle,Hotel,fire,in,Chicago,;,their,story,highlighted,the,function,of,service,dogs,and,was,covered,in,newspapers,across,the,country,"","",and,on,local,television,stations,in,Chicago,.}",3,1,5,1,1,"{people_between_bucket=0,BETW_[conj_and],BETW_L_[conj_and],BETW_D_[conj_and]}","{-0.793769,0.620813,0.618633,0.617181}"
33493827@2_0-33493827@2_28,33493827@2,Gerrit van Houten-Barbara,,0.04,"{Gerrit,'s,father,"","",Hindrik,van,Houten,-LRB-,1833,1883,-RRB-,"","",was,an,amateur,artist,and,his,aunt,Sina,Mesdag-van,Houten,"","",his,sister,Alida,and,niece,Barbara,were,artists,.}",0,1,28,1,1,"{people_between_bucket=2,NGRAM_1_[father],NGRAM_1_[artist],""NGRAM_2_['s father]"",NGRAM_1_[aunt],NGRAM_1_[van]}","{-1.89504,-0.672953,0.258902,-0.252847,-0.199128,-0.139567}"
15152733@36_16-15152733@36_19,15152733@36,Nubar Alexanian-Abby Alexanian,,0,"{``,Perfect,Hearing,'',"","",a,radio,documentary,about,tinnitus,and,hearing,loss,"","",produced,by,Nubar,Alexanian,and,Abby,Alexanian,"","",with,Jay,Allison,.}",16,2,19,2,2,"{people_between_bucket=0,BETW_[conj_and],BETW_L_[conj_and],BETW_D_[conj_and]}","{-0.793769,0.620813,0.618633,0.617181}"
31421555@3_0-31421555@3_11,31421555@3,Barbara Ann Teer-Fred L.,,0.21,"{Teer,was,born,in,East,St.,Louis,"","",Illinois,"","",to,Fred,L.,and,Lila,B.,Teer,"","",well,known,as,dedicated,educators,and,community,leaders,.}",0,1,11,2,2,"{""BETW_L_[nsubjpass prep_to]"",people_between_bucket=0,""BETW_D_[nsubjpass bear prep_to]"",""BETW_[nsubjpass bear prep_to]"",NGRAM_1_[bear]}","{1.20927,-0.793769,-0.717804,-0.717804,-0.227808}"
2497621@8_0-2497621@8_7,2497621@8,Maitland Brown-Francis Gregory,,0.252,"{Brown,was,a,volunteer,member,of,the,Francis,Gregory,'s,exploring,expedition,of,1861,"","",which,sailed,to,Nickol,Bay,"","",then,explored,first,southward,across,the,Hamersley,Ranges,to,the,Tropic,of,Capricorn,"","",and,later,northward,as,far,as,the,Oakover,River,.}",0,1,7,2,2,"{people_between_bucket=0,NGRAM_1_[member],""BETW_L_[nsubjpass dep prep_of poss]"",NGRAM_1_[volunteer],""BETW_D_[nsubjpass explore dep member prep_of expedition poss]"",""BETW_[nsubjpass explore dep member prep_of expedition poss]""}","{-0.793769,-0.225053,-0.128204,-0.048628,0.00203395,0.00203395}"
4513886@21_0-4513886@21_26,4513886@21,Bryan Cullen-Kevin Hughes,,0,"{Cullen,along,with,Dublin,'s,Ciar,n,Whelan,"","",Alan,Brogan,and,Kevin,Bonner,were,all,exonerated,from,all,charges,along,with,the,Tyrone,trio,of,Kevin,Hughes,"","",Michael,McGee,and,Eoin,Mulligan,.}",0,1,26,2,2,"{people_between_bucket=2,NGRAM_1_[n],NGRAM_1_[charge],NGRAM_1_[along],NGRAM_1_['s],NGRAM_1_[exonerate]}","{-1.89504,-0.660198,-0.262309,0.215867,-0.0815833,-0.0570871}"
7936774@5_2-7936774@5_21,7936774@5,Olle Schmidt-Molin,,0.284,"{Between,1981-82,Olle,Schmidt,was,the,secretary,of,information,for,the,then,Department,of,Trade,under,Minister,of,Trade,Bj,rn,Molin,.}",2,2,21,1,1,"{people_between_bucket=0,NGRAM_1_[secretary],NGRAM_1_[information],NGRAM_1_[rn],""BETW_L_[prep_between nsubj prep_of prep_for prep_under prep_of]""}","{-0.793769,0.200564,-0.133372,-0.0869232,-0.00545068}"
1858821@4_0-1858821@4_11,1858821@4,Ayman Nour-Hosni Mubarak,,0.384,"{Nour,was,the,first,man,to,ever,compete,against,former,President,Hosni,Mubarak,for,the,presidency,of,Egypt,in,2005,.}",0,1,11,2,2,"{people_between_bucket=0,NGRAM_1_[former],NGRAM_1_[ever],NGRAM_1_[man],NGRAM_1_[first],NGRAM_1_[compete]}","{-0.793769,0.422138,-0.120755,-0.0684908,0.0664809,-0.0579382}"
31955559@6_14-31955559@6_0,31955559@6,Bernard Dzoma-Andrew Novak,,0.328,"{Andrew,Novak,has,a,treatise,on,Rhodesian,participation,in,the,Olympic,which,also,mentions,Bernard,.}",14,1,0,2,2,"{INV_NGRAM_1_[also],INV_NGRAM_1_[mention],""INV_NGRAM_2_[also mention]"",INV_NGRAM_1_[participation],INV_NGRAM_1_[treatise],INV_NGRAM_1_[rhodesian]}","{-0.456236,-0.273595,-0.0601359,0.00985096,0.00137925,0.00137925}"
3196202@4_0-3196202@4_29,3196202@4,Bernard-Anselme d'Abbadie de Saint-Castin-Baron de Saint-Castin,,0.034,"{Bernard-Anselme,d'Abbadie,de,Saint-Castin,was,born,in,1689,at,Pentagouet,-LRB-,site,of,present-day,Castine,"","",Maine,-RRB-,and,was,the,son,of,Jean-Vincent,d'Abbadie,de,Saint-Castin,"","",third,Baron,de,Saint-Castin,"","",and,Pidianske,"","",an,Abenaki,woman,.}",0,4,29,3,3,"{people_between_bucket=2,NGRAM_1_[son],NGRAM_1_[de],NGRAM_1_[bear],NGRAM_1_[third],NGRAM_1_[site]}","{-1.89504,-0.589658,-0.367326,-0.227808,-0.11317,0.107526}"
