relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
2383989@108_28-2383989@108_22,2383989@108,Alan Kippax-Larwood,,0.02,"{While,most,sympathised,with,his,misfortune,"","",and,attributed,his,lack,of,confidence,to,the,blows,he,received,the,previous,season,"","",Larwood,was,more,succinct,:,``,Kippax,was,scared,stiff,and,he,let,you,see,it,'',.}",28,1,22,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[``],""INV_NER_SEQ_[O O O O O]"",INV_NGRAM_1_[be]}","{-1.69593,-0.96833,-0.866231,-0.668003,0.451901,-0.426536}"
29672468@15_0-29672468@15_4,29672468@15,Horst Heinrich Streckenbach-Terry Wrigley,,0.436,"{Streckenbach,"","",Kohrs,and,Terry,Wrigley,-LRB-,1932,1999,-RRB-,-,President,of,E.T.A.A,-,"","",present,17,19,October,1980,at,Frankfurt,the,first,``,Tattoo,Convention,'',in,Germany,.}",0,1,4,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[and],""W_NER_L_1_R_3_[O]_[O DATE DATE]"",BETW_D_[conj_and],BETW_L_[conj_and],BETW_[conj_and]}","{-0.894855,0.558553,-0.543266,0.523013,0.523013,0.522556}"
668817@12_5-668817@12_8,668817@12,Martin Beck-Keve Hjelm,,0.296,"{The,first,actor,to,play,Martin,Beck,was,Keve,Hjelm,in,1967,.}",5,2,8,2,2,"{W_NER_L_1_R_1_[O]_[O],NER_SEQ_[O],NGRAM_1_[be],""W_NER_L_1_R_3_[O]_[O DATE O]"",STARTS_WITH_CAPITAL_[True_True],POS_SEQ_[VBD]}","{-0.894855,-0.872583,0.616367,0.535183,-0.387882,0.202578}"
15568026@21_0-15568026@21_10,15568026@21,Zachary Selig-Isabel Goldsmith-Pati,,0.406,"{Selig,has,made,commissioned,portraits,and,works,of,art,for,Isabel,Goldsmith-Pati,o,"","",eldest,daughter,of,Sir,James,Goldsmith,and,granddaughter,of,Antenor,Pati,o,"","",Prince,Egon,von,F,rstenberg,"","",Catherine,Oxenberg,and,Kelly,LeBrock,"","",among,others,.}",0,1,10,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_4],NGRAM_1_[for],NGRAM_1_[and],NGRAM_1_[have],STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,0.729416,-0.723081,0.558553,0.463153,-0.387882}"
1865256@21_5-1865256@21_21,1865256@21,Franz Moritz von Lacy-Daun,,0.066,"{His,responsibilities,told,heavily,on,Lacy,in,the,ensuing,campaigns,"","",and,his,capacity,for,supreme,command,was,doubted,even,by,Daun,"","",who,refused,to,give,him,the,command,when,he,himself,was,wounded,at,Torgau,.}",5,1,21,1,1,"{LENGTHS_[0_0],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[for],""NGRAM_2_[and he]"",NGRAM_1_[be],NGRAM_1_[in]}","{-1.12731,-0.894855,-0.723081,0.697986,0.616367,-0.611804}"
1358810@32_43-1358810@32_2,1358810@32,Maria Gripe-Ying Toijer-Nilsson,,0.008,"{Literary,researcher,Ying,Toijer-Nilsson,"","",who,wrote,a,biography,``,Skuggornas,f,rtrogna,'',-LRB-,``,Confidant,to,shadows,'',-RRB-,of,the,author,"","",echoed,the,remarks,"","",saying,that,she,would,miss,``,the,warm,and,humorous,human,being,who,was,Maria,Gripe,.,''}",43,2,2,2,2,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[''],INV_NGRAM_1_[of],INV_NGRAM_1_[``],INV_NGRAM_1_[-rrb-]}","{-0.96833,-0.866231,-0.73452,-0.677554,-0.668003,-0.502914}"
7462004@10_9-7462004@10_31,7462004@10,Giuliano da Maiano-Benedetto,,0,"{Between,the,two,cities,"","",at,San,Gimignano,"","",Giuliano,is,credited,with,enlarging,the,Romanesque,church,of,Santa,Maria,and,building,the,chapel,of,Santa,Fina,"","",in,collaboration,with,Benedetto,;,at,Arezzo,"","",where,Benedetto,built,the,Portico,of,S.,Maria,delle,Grazie,"","",Giuliano,built,the,cloister,of,the,Badia,.}",9,1,31,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[be],NGRAM_1_[in],NGRAM_1_[and],""NGRAM_1_[,]""}","{-1.69942,-0.894855,0.616367,-0.611804,0.558553,-0.390824}"
32080016@2_0-32080016@2_24,32080016@2,Gene D. Phillips-Stanley Kubrick,,0.92,"{Phillips,has,been,a,prolific,author,of,biographical,books,on,filmmakers,"","",and,has,published,extended,interviews,with,many,filmmakers,including,Alfred,Hitchcock,"","",Stanley,Kubrick,"","",Fritz,Lang,"","",and,Joseph,Losey,.}",0,1,24,2,2,"{W_NER_L_1_R_1_[O]_[O],""W_LEMMA_L_1_R_1_[.]_[,]"",NGRAM_1_[be],NGRAM_1_[and],LENGTHS_[1_3],NGRAM_1_[have]}","{-0.894855,0.841349,0.616367,0.558553,0.547592,0.463153}"
23177405@69_14-23177405@69_33,23177405@69,Zheng Tian-Chang,,0,"{Thereafter,"","",Emperor,Xizong,bestowed,the,``,Tong,Zhongshu,Menxia,Pingzhangshi,'',title,on,Zheng,again,"","",as,an,honorary,title,"","",and,made,him,the,overall,commander,of,Tang,forces,in,the,Chang,`,an,region,.}",14,1,33,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[as],NGRAM_1_[in],NGRAM_1_[and],NGRAM_1_[a]}","{-1.69942,-0.894855,-0.680385,-0.611804,0.558553,-0.445243}"
8856725@4_0-8856725@4_17,8856725@4,William Garrett Lewis-Charles Haddon Spurgeon,,0.188,"{Lewis,co-founded,the,London,Baptist,Association,-LRB-,within,the,Baptist,Union,of,Great,Britain,-RRB-,along,with,Charles,Haddon,Spurgeon,and,several,other,pastors,.}",0,1,17,3,3,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_4],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[O O O]_[O O]"",""W_NER_L_1_R_2_[O]_[O O]"",NGRAM_1_[with]}","{-0.894855,0.729416,-0.387882,-0.344708,-0.301129,0.294815}"
12978022@8_15-12978022@8_10,12978022@8,Alistair Casey-Peter Gade,,0.184,"{He,lost,in,the,2009,China,Masters,Super,Series,to,Peter,Gade,-LRB-,Denmark,-RRB-,Alistair,travelled,internationally,with,Richard,Vaughan,-LRB-,Wales,-RRB-,as,his,coach/mentor,for,3,years,through,this,period,"","",together,they,both,also,played,for,Paracuellos-Saglas,from,Madrid,-LRB-,Spain,-RRB-,in,the,Top,Tier,of,the,Spanish,La,Liga,for,4,years,.}",15,1,10,2,2,"{INV_LENGTHS_[1_2],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[-rrb-],""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_W_NER_L_1_R_1_[O]_[O]}","{1.17497,-0.96833,-0.866231,-0.502914,0.40748,-0.377028}"
1580501@1_0-1580501@1_3,1580501@1,Alexander Patch-Alexander McCarrell,,0.084,"{Alexander,Patch,General,Alexander,McCarrell,``,Sandy,'',Patch,-LRB-,23,November,1889,21,November,1945,-RRB-,was,an,officer,in,the,United,States,Army,"","",best,known,for,his,service,in,World,War,II,.}",0,2,3,2,2,"{W_NER_L_1_R_1_[O]_[O],NER_SEQ_[O],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_1_R_3_[O]_[O PERSON PERSON]"",""W_NER_L_2_R_1_[MISC O]_[O]"",""BETW_L_[nn nn]""}","{-0.894855,-0.872583,-0.387882,0.381701,-0.344414,-0.306548}"
3959071@19_13-3959071@19_11,3959071@19,Andy Cooper-James,,0.072,"{In,``,The,New,Bill,James,Historical,Baseball,Abstract,'',"","",James,characterized,Cooper,as,the,best,Negro,league,pitcher,of,1923,.}",13,1,11,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_BETW_L_[dobj nsubj]"",""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_W_NER_L_1_R_1_[O]_[O]}","{-1.69593,-0.96833,-0.866231,0.523128,0.40748,-0.377028}"
17593440@107_4-17593440@107_17,17593440@107,Rosa Mendes-Cameron,,0.078,"{After,the,match,"","",Mendes,confronted,Clay,"","",and,was,assaulted,by,The,Funkadactlys,-LRB-,Naomi,and,Cameron,-RRB-,.}",4,1,17,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[be],NGRAM_1_[and],""NGRAM_2_[and be]"",""W_LEMMA_L_1_R_1_[,]_[-rrb-]""}","{-1.69942,-0.894855,0.616367,0.558553,0.438153,0.405568}"
24541688@13_4-24541688@13_12,24541688@13,Peter G. Fletcher-Halifax William Tritt,,0.346,"{As,department,chair,"","",Fletcher,was,a,key,figure,in,bringing,to,Halifax,William,Tritt,"","",Carol,van,Feggelen,"","",Jefferson,Morris,and,Phillipe,Djokic,"","",who,all,enriched,the,musical,life,of,the,port,city,for,decades,.}",4,1,12,3,3,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_4],NGRAM_1_[be],NGRAM_1_[in],NGRAM_1_[a],STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,0.729416,0.616367,-0.611804,-0.445243,-0.387882}"
541433@47_5-541433@47_2,541433@47,Len Hutton-Cyril Turner,,0.392,"{Yorkshire,appointed,Cyril,Turner,as,Hutton,'s,mentor,;,Hedley,Verity,and,Bowes,also,offered,Hutton,guidance,in,his,early,career,.}",5,1,2,2,2,"{INV_LENGTHS_[1_2],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_W_NER_L_1_R_1_[O]_[O],""INV_W_NER_L_3_R_3_[O ORGANIZATION O]_[O O O]"",""INV_W_NER_L_3_R_2_[O ORGANIZATION O]_[O O]""}","{1.17497,-0.96833,-0.866231,-0.377028,0.311846,0.276217}"
18967580@90_57-18967580@90_29,18967580@90,Denis Lynch-Tinka,,0.002,"{In,the,6th,leg,of,the,Meydan,FEI,Nations,Cup,on,Thursday,"","",the,Irish,team,finished,on,a,4,fault,score,to,win,:,Billy,Twomey,-LRB-,'',Tinka,'s,Serenade,'',-RRB-,4/0,;,Dermott,Lennon,-LRB-,``,Hallmark,Elite,'',-RRB-,0/0,;,Cian,O'Connor,-LRB-,``,K,Club,Lady,'',-RRB-,0/0,;,Denis,Lynch,-LRB-,``,Lantinus,'',-RRB-,-LRB-,4,-RRB-,/,-LRB-,NS,-RRB-,.}",57,2,29,1,1,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[''],INV_NGRAM_1_[``],INV_NGRAM_1_['s],INV_NGRAM_1_[-rrb-]}","{-0.96833,-0.866231,-0.73452,-0.668003,-0.639043,-0.502914}"
13745567@21_23-13745567@21_20,13745567@21,Laura Critchley-Robbie Williams,,0.7,"{Having,supported,The,Sugababes,"","",and,Boyzone,on,their,respective,arena,tours,"","",duetted,with,Ronan,Keating,and,sung,for,Robbie,Williams,"","",Critchley,has,already,made,a,substantial,impression,on,the,UK,market,.}",23,1,20,2,2,"{INV_LENGTHS_[1_3],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_W_NER_L_3_R_2_[O O O]_[O O]"",""INV_NGRAM_1_[,]"",INV_W_NER_L_1_R_1_[O]_[O]}","{1.06935,-0.96833,-0.866231,0.40748,0.382263,-0.377028}"
42009226@20_0-42009226@20_4,42009226@20,Perry Lim-Lynn Ng,,0.084,"{Lim,is,married,to,Lynn,Ng,and,they,have,three,children,.}",0,1,4,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[be],LENGTHS_[0_1],NGRAM_1_[marry],STARTS_WITH_CAPITAL_[True_True],""NGRAM_2_[be marry]""}","{-0.894855,0.616367,0.52958,-0.456326,-0.387882,-0.311588}"
11856473@10_8-11856473@10_3,11856473@10,Akira Tozawa-Arai,,0,"{Keni,`,chiro,Arai,intervened,"","",much,to,Tozawa,'s,resentment,.}",8,1,3,1,1,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_LENGTHS_[1_0],INV_NGRAM_1_[to],""INV_NGRAM_1_[,]"",INV_W_NER_L_1_R_1_[O]_[O]}","{-0.96833,-0.866231,-0.448859,-0.392293,0.382263,-0.377028}"
2062176@47_28-2062176@47_1,2062176@47,Li Fuguo-Suzong,,0,"{Emperor,Suzong,"","",who,by,this,point,was,fearful,of,Li,Fuguo,"","",refused,on,the,basis,that,he,did,not,have,the,support,of,the,officials,"","",Li,Fuguo,tried,to,persuade,Pei,Mian,"","",a,senior,official,who,had,previously,been,chancellor,"","",to,recommend,him,.}",28,2,1,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[of],INV_NGRAM_1_[on],INV_NGRAM_1_[that]}","{-1.69593,-0.96833,-0.866231,-0.677554,-0.562842,-0.459885}"
5830640@67_0-5830640@67_27,5830640@67,Timmy McCarthy-Cork,,0,"{McCarthy,was,dropped,for,Cork,'s,game,against,Tipperary,"","",however,"","",he,was,introduced,as,a,substitute,and,scored,a,goal,that,turned,the,game,in,Cork,'s,favour,.}",0,1,27,1,1,"{NGRAM_1_[that],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[for],NGRAM_1_[as],NGRAM_1_[be],LENGTHS_[1_0]}","{-1.15783,-0.894855,-0.723081,-0.680385,0.616367,-0.61415}"
31570129@7_3-31570129@7_14,31570129@7,Marianne Dissard-Howe Gelb,,0,"{In,1994,"","",Dissard,arrived,in,Tucson,"","",Arizona,to,direct,a,documentary,on,Howe,Gelb,'s,alt-Americana,band,Giant,Sand,.}",3,1,14,2,2,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[in],NGRAM_1_[a],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True]}","{-1.69942,-0.894855,-0.611804,-0.445243,-0.390824,-0.387882}"
39193040@2_0-39193040@2_4,39193040@2,Neville Parsons-Ronsley Parsons,,0.656,"{Neville,-LRB-,Nod,-RRB-,Ronsley,Parsons,was,born,in,Tasmania,in,1926,"","",and,educated,at,Scotch,College,"","",Launceston,and,the,Universities,of,Tasmania,and,Melbourne,.}",0,1,4,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_3],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[O LOCATION O]_[O O]"",""W_NER_L_2_R_2_[LOCATION O]_[O O]"",""W_NER_L_3_R_3_[O LOCATION O]_[O O O]""}","{-0.894855,0.547592,-0.387882,0.374414,0.34847,0.315169}"
16294@138_4-16294@138_36,16294@138,Jahangir-Nur Jehan,,0.99,"{In,the,year,1594,Jahangir,was,dispatched,by,his,father,"","",the,Mughal,Emperor,Akbar,"","",alongside,Abul,Hasan,Asaf,Khan,also,known,as,Mirza,Jaafar,Beg,son,of,Mirza,Ghias,Beg,Isfahani,and,brother,of,Nur,Jehan,and,Abu,`,l-Fazl,ibn,Mubarak,"","",to,defeat,the,renegade,Vir,Singh,Deo,of,Bundela,and,capture,the,city,of,Orchha,"","",which,was,considered,the,center,of,the,revolt,.}",4,1,36,2,2,"{NGRAM_1_[brother],LENGTHS_[1_1],""NGRAM_2_[brother of]"",NGRAM_1_[as],NGRAM_1_[be],NGRAM_1_[and]}","{3.57238,-1.69942,0.905009,-0.680385,0.616367,0.558553}"
22665191@4_28-22665191@4_2,22665191@4,DJ Skitz-Rodney P,,0.008,"{Along,with,Rodney,P,he,produced,the,first,track,to,ever,be,played,on,BBC,Radio,1Xtra,in,2002,"","",when,the,station,launched,"","",the,BBC,called,Skitz,a,``,hip-hop,star,'',.}",28,1,2,2,2,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[on],INV_NGRAM_1_[be],""INV_W_NER_L_3_R_2_[O O O]_[O O]""}","{-1.69593,-0.96833,-0.866231,-0.562842,-0.426536,0.40748}"
30633056@4_0-30633056@4_7,30633056@4,Thomas Somers-Cocks-Marlow,,0.062,"{Cocks,was,born,at,Thames,Bank,"","",Marlow,"","",Buckinghamshire,.}",0,1,7,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[at],""W_LEMMA_L_1_R_1_[.]_[,]"",NGRAM_1_[be],""NGRAM_2_[be bear]""}","{-1.69942,-0.894855,-0.872397,0.841349,0.616367,0.438393}"
6518920@10_20-6518920@10_10,6518920@10,Wayne Braithwaite-Cantatore,,0.07,"{Braithwaite,"","",dominated,the,early,part,of,the,fight,knocking,Cantatore,down,in,fifth,round,but,in,the,ninth,round,Braithwaite,was,in,trouble,Cantatore,"","",hit,him,with,a,right,and,two,left,hooks,.}",20,1,10,1,1,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_LENGTHS_[2_1],""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_W_NER_L_1_R_1_[O]_[O],INV_NGRAM_1_[the]}","{-0.96833,-0.866231,-0.414514,0.40748,-0.377028,-0.332583}"
43179429@5_5-43179429@5_19,43179429@5,Todd Barclay-Gerry Brownlee,,0.208,"{Prior,to,his,election,"","",Barclay,worked,at,parliament,for,Bill,English,-LRB-,the,MP,he,replaced,-RRB-,"","",Gerry,Brownlee,and,Hekia,Parata,before,moving,to,Auckland,and,working,for,Philip,Morris,.}",5,1,19,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[at],LENGTHS_[1_2],NGRAM_1_[for],""W_NER_L_1_R_3_[O]_[O LOCATION LOCATION]"",""NGRAM_1_[,]""}","{-0.894855,-0.872397,0.786038,-0.723081,0.427867,-0.390824}"
845948@477_7-845948@477_3,845948@477,James Whitcomb Riley-James T. Farrell,,0.31,"{In,1951,"","",James,T.,Farrell,said,Riley,'s,works,were,``,cliched,.,''}",7,1,3,3,3,"{INV_LENGTHS_[1_3],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_W_LEMMA_L_1_R_1_[,]_['s]"",INV_W_NER_L_1_R_1_[O]_[O],INV_POS_SEQ_[VBD]}","{1.06935,-0.96833,-0.866231,0.565161,-0.377028,0.219697}"
4806618@1_4-4806618@1_22,4806618@1,Manuel Mujica Láinez-Cruz Chica,,0.06,"{Manuel,Mujica,L,inez,Manuel,Mujica,L,inez,-LRB-,11,September,1910,"","",Buenos,Aires,"","",Argentina,-,21,April,1984,"","",Cruz,Chica,"","",La,Cumbre,"","",C,rdoba,"","",Argentina,-RRB-,was,an,Argentine,novelist,"","",essayist,and,art,critic,.}",4,2,22,2,2,"{W_NER_L_1_R_1_[O]_[O],""W_NER_L_1_R_2_[O]_[O ORGANIZATION]"",""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],""W_NER_L_1_R_3_[O]_[O ORGANIZATION ORGANIZATION]"",NGRAM_1_[April]}","{-0.894855,-0.452905,-0.390824,-0.387882,-0.299854,-0.262621}"
3886932@4_1-3886932@4_15,3886932@4,Muhammad Al-Sabah-Mubarak Al-Sabah,,0.992,"{Sheikh,Muhammad,and,his,brother,Jarrah,was,assassinated,in,his,house,by,another,brother,"","",Mubarak,Al-Sabah,in,1896,.}",1,1,15,2,2,"{NGRAM_1_[brother],W_NER_L_1_R_1_[O]_[O],""NGRAM_2_[and he]"",NGRAM_1_[be],NGRAM_1_[in],""NGRAM_2_[brother ,]""}","{3.57238,-0.894855,0.697986,0.616367,-0.611804,0.571869}"
22071172@53_0-22071172@53_37,22071172@53,Edward C. Green-Allison Herling Ruark,,0,"{Green,updated,his,argument,that,sexual,behavior,needs,to,be,addressed,in,AIDS,prevention,in,two,later,books,:,``,Broken,Promises,:,How,the,AIDS,Establishment,Has,Betrayed,the,Developing,World,"","",'',and,"","",with,Allison,Herling,Ruark,"","",``,AIDS,"","",Behavior,"","",and,Culture,:,Understanding,Evidence-Based,Prevention,"","",'',both,published,in,2011,.}",0,1,37,3,3,"{NGRAM_1_[that],W_NER_L_1_R_1_[O]_[O],""W_LEMMA_L_1_R_1_[.]_[,]"",LENGTHS_[1_4],NGRAM_1_[be],NGRAM_1_[in]}","{-1.15783,-0.894855,0.841349,0.729416,0.616367,-0.611804}"
13867@105_18-13867@105_13,13867@105,Harold Holt-Menzies,,0.178,"{Although,all,the,preparatory,work,for,the,decimal,changeover,had,been,done,while,Menzies,was,Prime,Minister,"","",Holt,had,particular,responsibility,as,Treasurer,for,currency,matters,"","",and,he,was,centrally,involved,in,both,the,decision,to,change,and,its,implementation,.}",18,1,13,1,1,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[be],""INV_W_NER_L_3_R_2_[O O O]_[O O]"",""INV_NGRAM_1_[,]"",INV_W_NER_L_1_R_1_[O]_[O]}","{-0.96833,-0.866231,-0.426536,0.40748,0.382263,-0.377028}"
37313151@1_0-37313151@1_10,37313151@1,Hanna Skydan-Krasnyi Luch,,0,"{Hanna,Skydan,Hanna,Skydan,-LRB-,born,14,May,1992,in,Krasnyi,Luch,-RRB-,is,an,Ukrainian,hammer,thrower,.}",0,2,10,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[in],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[O O O]_[O O]"",""W_NER_L_1_R_2_[O]_[O O]"",NGRAM_1_[May]}","{-0.894855,-0.611804,-0.387882,-0.344708,-0.301129,0.280706}"
38041611@38_0-38041611@38_13,38041611@38,René Laverdure-Mouha,,0.03,"{Laverdure,saw,an,opportunity,to,attack,the,leader,of,the,Berber,forces,"","",Mouha,ou,Hammou,Zayani,"","",when,he,set,up,camp,at,El,Herri,"","",a,small,village,from,Kh,nifra,"","",for,the,winter,.}",0,1,13,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[a],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],""W_NER_L_1_R_3_[O]_[O PERSON PERSON]""}","{-1.69942,-0.894855,-0.445243,-0.390824,-0.387882,0.381701}"
865587@66_11-865587@66_7,865587@66,William B. Campbell-Margaret,,0.056,"{They,had,seven,children,:,Mary,"","",Margaret,"","",Fanny,"","",William,"","",Joseph,"","",John,Owen,"","",and,Lemuel,.}",11,1,7,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_NGRAM_1_[,]"",INV_W_NER_L_1_R_1_[O]_[O],""INV_W_LEMMA_L_1_R_1_[,]_[,]""}","{-1.69593,-0.96833,-0.866231,0.382263,-0.377028,0.231525}"
34259873@55_27-34259873@55_18,34259873@55,Victor Negus-Winston Churchill,,0.526,"{During,this,post-war,period,one,of,Negus,'s,patients,was,the,former,-LRB-,and,future,-RRB-,prime,minister,Winston,Churchill,"","",who,in,1950,was,diagnosed,by,Negus,with,high-frequency,sensorineural,hearing,loss,.}",27,1,18,2,2,"{INV_LENGTHS_[1_3],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[be],""INV_W_NER_L_3_R_2_[O O O]_[O O]"",""INV_NGRAM_2_[, who]""}","{1.06935,-0.96833,-0.866231,-0.426536,0.40748,0.392211}"
23650111@3_16-23650111@3_0,23650111@3,S. Georgia Nugent-Sean M. Decatur,,0.32,"{Sean,M.,Decatur,"","",then,dean,at,Oberlin,College,of,Arts,and,Sciences,"","",was,named,Nugent,'s,successor,effective,July,1st,"","",2013,.}",16,1,0,3,3,"{INV_LENGTHS_[1_3],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[of],INV_NGRAM_1_[be],""INV_NGRAM_1_[,]""}","{1.06935,-0.96833,-0.866231,-0.677554,-0.426536,0.382263}"
2278553@3_0-2278553@3_20,2278553@3,J. Bracken Lee-Jesus Christ,,0.12,"{Lee,was,the,most,recent,of,the,three,Governors,of,Utah,who,was,not,a,member,of,The,Church,of,Jesus,Christ,of,Latter-day,Saints,-LRB-,LDS,Church,-RRB-,"","",along,with,Simon,Bamberger,and,George,Dern,.}",0,1,20,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[be],NGRAM_1_[a],STARTS_WITH_CAPITAL_[True_True],""NGRAM_2_[who be]"",""W_NER_L_1_R_2_[O]_[O O]""}","{-0.894855,0.616367,-0.445243,-0.387882,0.329791,-0.301129}"
6014941@1_17-6014941@1_8,6014941@1,"Ariyavangsagatayana, 16th Supreme Patriarch of Thailand-Phra Ariyavangsagatayana Somdet Phra Sangharaja",,0.046,"{Ariyavangsagatayana,"","",16th,Supreme,Patriarch,of,Thailand,Somdet,Phra,Ariyavangsagatayana,Somdet,Phra,Sangharaja,"","",known,also,as,Ariyavangsagatayana,"","",was,the,16th,Supreme,Patriarch,of,Thailand,1965,1971,-LRB-,2508,2514,Thai,calendar,-RRB-,.}",17,1,8,5,5,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_NGRAM_1_[,]"",INV_W_NER_L_1_R_1_[O]_[O],""INV_NER_SEQ_[O O O O]"",INV_NGRAM_1_[know]}","{-0.96833,-0.866231,0.382263,-0.377028,0.327339,-0.25144}"
5568760@29_0-5568760@29_80,5568760@29,Nicole Sullivan-Lucy Ricardo,,0.98,"{Sullivan,'s,impersonations,included,Britney,Spears,"","",Drew,Barrymore,"","",Justin,Timberlake,"","",Hillary,Clinton,"","",Mary-Kate,Olsen,"","",Jennifer,Aniston,"","",Nancy,Reagan,"","",Meg,Ryan,"","",Celine,Dion,"","",Melanie,Griffith,"","",Jenna,Elfman,"","",Uma,Thurman,"","",Sarah,Michelle,Gellar,"","",Kim,Cattrall,"","",Beth,Broderick,"","",Anne,Robinson,"","",Helen,Hunt,"","",Edie,Falco,-LRB-,as,Carmela,Soprano,from,``,The,Sopranos,'',-RRB-,"","",Emma,``,Baby,Spice,'',Bunton,"","",Lucille,Ball,-LRB-,as,Lucy,Ricardo,in,a,trio,of,``,I,Love,Lucy,'',parodies,-RRB-,"","",and,Julia,Louis-Dreyfus,.}",0,1,80,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[as],NGRAM_1_[``],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,0.786038,-0.680385,-0.569403,-0.390824,-0.387882}"
8958581@4_14-8958581@4_21,8958581@4,Dmitriy Forshev-Yevgeniy Lebedev,,0.28,"{Later,that,year,the,relay,team,finished,seventh,at,the,2005,World,Championships,with,Forshev,"","",Rudnitskiy,"","",Oleg,Mishukov,and,Yevgeniy,Lebedev,.}",14,1,21,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[and],LENGTHS_[1_3],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],""W_NER_L_2_R_1_[MISC O]_[O]""}","{-0.894855,0.558553,0.547592,-0.390824,-0.387882,-0.344414}"
675225@20_5-675225@20_11,675225@20,Lou Diamond Phillips-Kiefer Sutherland,,0.442,"{In,1988,and,1990,"","",Phillips,co-starred,with,Emilio,Estevez,and,Kiefer,Sutherland,in,the,Western,films,``,Young,Guns,'',and,``,Young,Guns,II,'',"","",in,which,he,plays,Jose,Chavez,y,Chavez,"","",a,historical,Old,West,outlaw,.}",5,1,11,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[and],LENGTHS_[1_3],""W_LEMMA_L_1_R_1_[,]_[in]"",STARTS_WITH_CAPITAL_[True_True],""W_NER_L_1_R_2_[O]_[O O]""}","{-0.894855,0.558553,0.547592,0.481348,-0.387882,-0.301129}"
